[11-08-2019][03:03:55] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:13] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:13] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:16] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:13:16] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:16] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:16] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:16] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:24] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:13:24] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:24] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:24] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:24] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:52] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:13:52] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:52] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:13:52] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:13:52] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:14:17] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:14:17] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:14:17] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:14:17] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:14:17] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:03] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:16:03] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:03] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:03] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:03] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:27] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:16:27] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:27] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:27] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:27] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:32] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:16:32] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:32] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:32] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:32] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:43] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:16:43] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:43] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:43] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:43] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:47] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:16:47] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:47] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:16:47] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:16:47] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:17:23] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:17:23] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:17:23] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:17:23] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:17:23] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:17:54] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:17:54] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:17:54] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:17:54] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:17:54] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:21:23] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:21:23] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:21:23] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:21:23] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:21:23] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:21:45] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:21:45] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:21:45] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:21:45] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:21:45] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:07] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:07] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:07] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:07] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:07] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:12] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:12] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:12] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:12] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:12] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:22] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:22] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:22] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:22] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:22] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:28] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:28] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:28] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:28] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:28] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:29] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:29] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:29] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:41] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:41] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:41] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:41] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:41] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:47] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:22:47] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:47] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:22:47] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:22:47] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:24:36] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:24:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:24:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:24:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:24:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:24:49] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:24:49] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:24:49] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:24:49] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:24:49] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:24:58] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:24:58] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:24:58] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:24:58] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:24:58] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:25:40] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:25:40] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:25:40] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:25:40] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:25:40] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:26:07] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:26:07] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:26:07] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:26:07] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:26:07] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:26:54] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:26:54] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:26:54] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:26:54] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:26:54] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:07] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:27:07] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:07] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:07] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:07] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:36] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:37] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:27:37] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:28:35] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:28:35] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:28:35] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:28:35] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:28:35] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:28:40] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:28:40] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:28:40] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:28:40] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:28:40] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:28:56] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:28:56] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:28:56] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:28:56] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:28:56] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:03] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:29:03] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:03] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:03] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:03] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:39] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:29:40] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:40] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:40] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:40] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:46] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:29:46] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:46] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:46] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:46] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:56] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[13-09-2019][10:29:56] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:56] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[13-09-2019][10:29:56] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[13-09-2019][10:29:56] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[14-09-2019][08:45:25] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[14-09-2019][08:45:26] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[14-09-2019][08:45:26] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[14-09-2019][08:45:26] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[14-09-2019][08:45:26] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[14-09-2019][08:47:28] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[14-09-2019][08:47:28] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[14-09-2019][08:47:28] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[14-09-2019][08:47:28] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[14-09-2019][08:47:28] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[14-09-2019][08:50:36] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[14-09-2019][08:50:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[14-09-2019][08:50:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[14-09-2019][08:50:36] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
[14-09-2019][08:50:36] <span style='color: green; font-weight:bold;'>Success</span> : getResultFromSelectQuery trích suất dữ liệu database.php
[14-09-2019][08:51:01] <span style='color: blue; font-weight:bold;'>Flow</span> : Hello your framework
[14-09-2019][08:51:01] <span style='color: green; font-weight:bold;'>Success</span> : queryData thực hiện lệnh truy vấn database.php - successfully!
